Itm2a	6.32584	7.28576	2.66125706611	2.86507947209	5.56699167552	6.50413570528
Sergef	3.96383	9.23782	1.98689508982	3.20755243538	2.30804336114	2.5874970119
Fam109a	7.17453	21.0273	2.84288432463	4.39419170831	4.04328325379	3.7653968351
Dhx9	109.453	111.722	6.7741676877	6.80376949525	6.34619634967	4.53052026552
Ssu72	76.1315	76.5704	6.25042159843	6.25871488878	6.20338715957	5.81025542817
Ruvbl2	176.138	138.696	7.46056237945	7.11578237063	6.41723143177	5.96932319967
C030034L19Rik	1.14372	2.38437	0.193733901719	1.25360812663	1.09723996286	0.927972283276
Gm5860	22.3433	5.35686	4.4817703757	2.42138759213	0.541594133471	0.1517809013
Eif2b2	61.4834	71.128	5.94212504241	6.15234569284	5.77208359225	5.5550338698
Dcun1d2	5.70068	8.11013	2.51113402	3.01972504007	2.49002837633	3.01656584999
Mks1	12.1646	7.37691	3.60461697682	2.88301663455	2.93434098975	2.02450053671
Hebp2	1.8281	2.5723	0.870344990286	1.36305890988	1.61453082105	1.51151358137
Cep290	2.77545	2.96597	1.47272170304	1.56850400539	1.15586578322	-0.377148343683
Ifrd2	41.3846	44.4317	5.3710221081	5.4735174362	4.16018607227	4.334754178
1110012L19Rik	12.7206	21.2703	3.66909481556	4.41076847635	3.91563562343	3.8648002429
1810019D21Rik	1.15604	0.241139	0.209191317219	-2.05206309448	-6.64385618977	-3.05223660715
Vps28	44.6356	43.3797	5.48012291392	5.43894817072	5.90466954094	6.14257885633
Setd6	39.6159	16.373	5.30800767285	4.03324678375	3.82304618079	3.66555194992
Gstm2	12.4104	2.83983	3.63347771066	1.50580456864	3.79076161373	3.11034653767
Polr3c	31.461	27.5377	4.97549262299	4.78333616281	4.48010352082	4.25928755427
2900076A07Rik	1.34425	1.69025	0.426801471613	0.75723664715	0.682878882622	2.25503537007
Pex19	46.2355	58.531	5.53092908521	5.87112902216	5.77209151223	6.25555927063
Psma4	98.5711	98.325	6.62309282062	6.61948637606	6.08144828571	5.7790994704
Bcl7a	10.2631	18.3947	3.359394662	4.20121824241	4.29996992654	3.69277309989
Pkia	0.843521	1.8235	-0.245504109103	0.866710199674	0.928904660838	2.68749746311
Nfatc2ip	36.1091	8.33767	5.17429055722	3.05964427227	2.23718433386	1.76903116318
B230354K17Rik	8.12994	7.43585	3.02324470507	2.89449766772	2.9208954092	2.33149025784
1700110I01Rik	2.57405	0.964984	1.36404007767	-0.0514230730372	0.452721935116	-0.164788963001
Bnip3l	69.7728	95.4322	6.12459282541	6.57640422634	6.40624072683	7.73428284449
Shc2	3.81589	16.0267	1.93201958362	4.00240549083	4.51542861766	2.45081798571
6330408A02Rik	2.51092	8.61461	1.32821606388	3.10678548434	3.16664636103	2.34320028671
4930431F12Rik	77.8854	7.14297	6.28328100826	2.83652406212	3.39856927559	2.38244038737
Capzb	147.396	122.05	7.2035535632	6.93132848489	7.09480610894	7.39627938893
Cachd1	6.86645	75.7722	2.77956440893	6.24359673116	5.36167362682	4.52635682099
Dnajc21	62.7724	14.6177	5.97205846395	3.86964442535	3.01395349646	3.80792158381
Trmt5	19.0955	16.9629	4.25516079113	4.08431093094	3.52688260274	2.55641960534
Akr1e1	3.96826	6.96675	1.98850655406	2.80048579349	3.78298510834	4.09868062341
Snip1	16.0701	19.5099	4.00630700144	4.28613447817	3.94408067978	3.5461289341
Ptgr1	6.30782	7.03327	2.65714149196	2.81419560195	2.73442999477	1.39083824583
AU015836	4.56227	0.307376	2.18975182941	-1.70192357147	-1.73724935209	-6.3961473751
B9d2	6.73923	11.5522	2.75258376372	3.53009571942	4.23441701272	3.63611414969
Phax	39.8696	40.239	5.31721722616	5.33052254732	4.9110683564	4.31929277097
Ppia	589.305	551.4	9.20287069666	9.10695545712	8.25094263046	7.89609016825
Lnx2	8.6835	4.68647	3.11827665729	2.22850164747	2.54454226202	3.10307290954
Spock2	4.64974	2.88216	2.21715004715	1.52715042739	0.95663658848	0.939143813188
Zfp119b	2.75083	1.74047	1.45986698453	0.799476946941	1.08612475775	0.73537486758
Atp13a1	39.7314	39.9924	5.3122077249	5.32165395679	4.72469937928	4.29605354308
9130230L23Rik	0.540194	0.134428	-0.88845047914	-2.89509442661	-3.59586419464	-2.79556876972
Itgb7	11.7334	0.536591	3.55254922014	-0.898105237762	-1.72933471817	-1.49291882999
1700001L05Rik	4.06243	0.396018	2.02234295407	-1.33636208903	-2.72950215439	1.15614417142
Rplp2	524.54	583.569	9.03490898279	9.18875943709	8.68889719095	8.89128854606
Hmgn3	6.40895	10.5513	2.68008801459	3.39934885572	3.83160367055	3.70210340663
Strbp	23.8702	26.2008	4.57713874919	4.71153895773	4.01868757993	3.31963960914
Snhg4	14.6985	11.1449	3.87759702866	3.47831176665	1.99480054646	1.21207746253
Gm16740	0.7735	0.914417	-0.370526803213	-0.129075869826	-0.500946553415	-0.0354742018207
4930444G20Rik	1.04797	0.318995	0.0675974177621	-1.64839428385	-2.50821461575	-5.03089512713
Gpn3	57.0656	42.5141	5.83454942428	5.40986949205	4.52465297358	5.16615705571
1700034P13Rik	4.65284	3.50905	2.21811157713	1.81108050466	1.84377887838	1.55767965889
Fam187b	0.58865	1.45518	-0.764518004718	0.541197619832	-0.748851736835	-3.42778630162
4930465K10Rik	1.09292	0.802352	0.1281878019	-0.317692794313	-2.52007413215	-1.46352131882
2610035F20Rik	4.95913	6.16965	2.31008704505	2.6251886486	-1.26336914992	-5.13855465023
Zdhhc23	1.83093	0.171795	0.872576635164	-2.54124004665	-2.56938500584	-0.512262590051
Psmg2	33.5234	31.2977	5.06709657192	4.96798473542	4.58607414976	4.31028194625
Actn4	317.239	123.05	8.30942633045	6.94310084757	7.13723709239	7.45150786429
4930528D03Rik	2.64877	1.31375	1.40532257596	0.393690764187	0.0930327591815	-1.04461874643
Mettl22	12.3919	12.3126	3.63132550193	3.62206353673	3.62649754422	5.14173114159
6030443J06Rik	4.54848	1.09094	2.18538450952	0.125571757864	0.723960406922	0.303400849342
Med4	30.1269	53.3171	4.91298032492	5.73652640702	4.68322483488	4.2834699336
Serinc2	3.40947	1.2369	1.76954749063	0.30672886706	1.76473255467	1.89763154624
Ifi30	28.9709	13.9071	4.85653259846	3.79774970587	4.11179920952	5.91907068429
Lrrn4cl	0.94059	0.172427	-0.0883621008024	-2.53594239403	-1.88504668697	-1.67487152036
4833417C18Rik	1.30047	0.733681	0.379033118735	-0.446775170448	-0.785265909039	-1.02305866867
Gtf2e2	39.1117	36.0033	5.28952833943	5.17005724243	4.96871747381	5.36682575808
4930513N10Rik	2.88494	2.0413	1.5285413145	1.02948822387	0.83488916553	-0.48707128222
Gt(ROSA)26Sor	3.45853	4.30548	1.79015897071	2.10617408664	2.00784851404	1.33120072956
Steap3	14.1597	0.754887	3.82371879441	-0.405667393153	-1.65771834568	1.03413822475
1700095A21Rik	1.97827	0.365234	0.984239342719	-1.45310702138	-1.05218275616	-4.22125717857
Gm10390	0.606929	0.357458	-0.720400338438	-1.4841543544	-1.58758915267	-2.14506919894
D930015M05Rik	0.54521	0.452555	-0.875116071229	-1.14383495815	-0.867544236932	-0.58943746032
Loxl1	2.80566	1.55225	1.48834018856	0.634360931697	4.69257226378	3.94107813303
Gpa33	53.296	0.190617	5.73595535401	-2.39125130449	-2.30061894249	-2.83439029514
Gm5134	0.730107	0.0252004	-0.453820182871	-5.31040955631	-4.40501736965	-6.64385618977
9330159M07Rik	1.4044	2.47686	0.489953901331	1.30851232518	1.37030379943	1.1807462072
Kcnh1	0.859843	0.0582222	-0.217854834839	-4.10228683521	-3.08456017544	-4.54383056401
Gm11627	5.83307	1.00316	2.54425538738	0.00455172838004	1.05214458076	2.63843070073
Gm15417	0.84404	1.5959	-0.244616723403	0.674370254302	0.598174612148	3.18532107177
Nespas	1.33173	4.52296	0.413301614582	2.17726723717	1.34693987469	-0.204565508733
9330151L19Rik	0.501615	0.96068	-0.995347604598	-0.0578721418216	-0.239297029039	2.33656047297
Slc25a15	13.3645	9.69421	3.74033395858	3.2771233351	2.80271848982	2.37840064244
Rnf115	17.6585	21.7511	4.14229089345	4.44301645789	4.04111153537	3.47612241988
Hdgf	296.315	275.423	8.21098784975	8.10550523073	8.13945414627	6.90740746873
Neil1	6.49536	4.1657	2.69940948808	2.05855894497	2.54457688096	3.27370236874
Chst12	22.1422	12.1439	4.46872666712	3.6021599108	3.55393795732	4.72360770619
Gm11423	0.811132	1.1287	-0.30199138359	0.174662079534	0.251422192527	1.72290750903
Lzts1	0.608339	1.8014	-0.717052597988	0.849118566553	-0.475384633981	-0.341776632918
1700019D03Rik	15.2434	1.01009	3.93011282292	0.0144838442335	-1.61184794309	-2.95828601057
Vash2	2.55894	17.6483	1.3555463206	4.14145731523	4.57634677875	4.30455484767
C1qtnf4	0.825566	1.417	-0.276544538663	0.502839758256	1.50284484891	3.84329046047
Sowahc	1.72997	4.35782	0.790747019812	2.12360660708	2.29607263739	0.922426225313
A930024E05Rik	1.48131	2.39928	0.566873591108	1.26260153239	0.86050201506	1.07416972752
Nup188	66.9123	55.742	6.06419953024	5.80069286156	5.31240742271	4.5015028389
Pqlc2	7.8225	7.34445	2.96762975347	2.87665445647	2.58570289416	2.32949104196
Mex3b	2.24061	35.8873	1.16389155557	5.1654014802	4.89743890352	2.42437392116
4930526L06Rik	3.15099	0.692346	1.65580517582	-0.530434889782	-0.976685024635	-4.14686727463
Gpx2	3.37423	8.74787	1.75455831641	3.128931781	-2.27144032818	-4.21816862854
Gm15787	1.74187	2.01895	0.80063695611	1.01360518227	1.95780318931	1.65316552036
Gm16023	0.695579	1.26632	-0.523713717523	0.340642020941	0.273133905393	-0.476064747856
Grk5	1.65999	2.69744	0.731174550612	1.43159086975	1.82612743855	2.02472391763
Peli3	1.46062	5.10323	0.546580890377	2.35141066472	1.1525274178	2.46281404917
Pmm1	159.901	44.3776	7.32103515105	5.47175974165	5.1602022107	5.16596418043
Pgap2	25.7232	31.7943	4.68499822188	4.99069624094	4.85164911103	4.89183229844
Dnajc11	88.2623	69.461	6.46372543744	6.11813127561	5.27960500989	4.79101698335
Ccdc155	1.05795	0.817832	0.0812714455459	-0.290123581377	-0.357000910214	-3.37198833028
Bbx	12.5026	12.3074	3.64415623914	3.62145411233	4.21779682416	4.65887982424
Ncoa4	35.6721	15.4592	5.15672424398	3.95039375788	4.07310041964	4.2939369148
