0	520
0	1039
0	530
0	25
0	26
0	27
0	28
0	30
0	31
0	32
0	33
0	34
0	35
0	37
0	39
0	42
0	555
0	48
0	49
0	52
0	54
0	57
0	58
0	574
0	65
0	585
0	75
0	79
0	592
0	83
0	85
0	86
0	88
0	93
0	104
0	622
0	1136
0	115
0	117
0	124
0	125
0	641
0	1155
0	140
0	659
0	661
0	669
0	1182
0	1189
0	173
0	1206
0	183
0	696
0	543
0	189
0	707
0	709
0	207
0	735
0	230
0	1063
0	243
0	43
0	267
0	781
0	275
0	302
0	796
0	799
0	289
0	299
0	814
0	307
0	309
0	1082
0	351
0	877
0	883
0	374
0	890
0	235
0	394
0	410
0	423
0	433
0	963
0	453
0	459
0	990
0	1002
0	506
0	507
1	516
1	1031
1	1032
1	528
1	1041
1	25
1	26
1	27
1	28
1	30
1	31
1	32
1	33
1	34
1	36
1	37
1	38
1	39
1	40
1	42
1	43
1	45
1	46
1	50
1	51
1	52
1	55
1	1204
1	62
1	64
1	65
1	66
1	68
1	72
1	75
1	77
1	595
1	1110
1	89
1	1114
1	95
1	612
1	101
1	109
1	113
1	626
1	125
1	130
1	135
1	649
1	1165
1	143
1	145
1	146
1	666
1	1182
1	673
1	675
1	1193
1	1198
1	689
1	1202
1	180
1	695
1	185
1	699
1	702
1	191
1	197
1	713
1	202
1	206
1	719
1	1064
1	218
1	737
1	587
1	227
1	230
1	747
1	236
1	753
1	244
1	245
1	250
1	252
1	946
1	256
1	260
1	266
1	269
1	557
1	785
1	282
1	284
1	287
1	289
1	803
1	294
1	299
1	306
1	307
1	821
1	822
1	327
1	330
1	331
1	333
1	348
1	861
1	353
1	361
1	364
1	658
1	367
1	881
1	372
1	375
1	376
1	383
1	898
1	390
1	903
1	913
1	409
1	926
1	934
1	423
1	424
1	943
1	434
1	451
1	966
1	464
1	474
1	476
1	993
1	485
1	999
1	490
1	876
2	1031
2	1047
2	25
2	26
2	27
2	28
2	29
2	30
2	31
2	32
2	33
2	34
2	1058
2	39
2	40
2	41
2	46
2	48
2	50
2	1076
2	1077
2	55
2	56
2	61
2	62
2	64
2	69
2	587
2	1105
2	606
2	98
2	102
2	103
2	616
2	1129
2	106
2	114
2	632
2	126
2	128
2	130
2	135
2	138
2	651
2	1164
2	141
2	148
2	149
2	1174
2	668
2	157
2	159
2	1191
2	172
2	174
2	176
2	693
2	705
2	191
2	193
2	194
2	1220
2	202
2	546
2	207
2	120
2	212
2	216
2	224
2	740
2	745
2	746
2	243
2	760
2	724
2	252
2	258
2	264
2	268
2	1154
2	275
2	277
2	278
2	282
2	286
2	297
2	298
2	299
2	814
2	311
2	317
2	322
2	838
2	333
2	334
2	336
2	350
2	870
2	362
2	374
2	889
2	378
2	386
2	913
2	915
2	406
2	408
2	409
2	1007
2	413
2	431
2	956
2	845
2	976
2	985
2	994
2	647
2	495
2	1014
3	514
3	518
3	520
3	521
3	522
3	1026
3	528
3	1044
3	535
3	536
3	25
3	26
3	28
3	29
3	30
3	31
3	32
3	545
3	34
3	35
3	36
3	37
3	40
3	41
3	43
3	45
3	46
3	47
3	49
3	51
3	54
3	1079
3	570
3	61
3	1086
3	66
3	580
3	581
3	74
3	591
3	593
3	82
3	85
3	92
3	607
3	101
3	614
3	109
3	110
3	701
3	113
3	115
3	117
3	634
3	130
3	644
3	1160
3	137
3	139
3	1164
3	143
3	659
3	660
3	153
3	158
3	162
3	675
3	171
3	172
3	1199
3	689
3	179
3	180
3	186
3	187
3	189
3	1214
3	192
3	194
3	199
3	208
3	1098
3	220
3	221
3	750
3	249
3	258
3	774
3	1154
3	558
3	278
3	282
3	288
3	807
3	302
3	307
3	829
3	321
3	651
3	566
3	851
3	341
3	344
3	883
3	893
3	906
3	912
3	404
3	411
3	412
3	425
3	942
3	435
3	1182
3	440
3	443
3	586
3	960
3	457
3	984
3	476
3	990
3	993
3	999
3	498
3	1017
3	509
3	510
4	1030
4	25
4	26
4	27
4	28
4	29
4	30
4	33
4	36
4	40
4	41
4	555
4	44
4	46
4	559
4	48
4	51
4	62
4	66
4	68
4	70
4	71
4	74
4	1124
4	90
4	91
4	94
4	101
4	99
4	100
4	613
4	1130
4	110
4	112
4	113
4	116
4	119
4	120
4	1145
4	122
4	126
4	640
4	648
4	137
4	143
4	659
4	149
4	772
4	154
4	155
4	156
4	539
4	1197
4	174
4	1203
4	1114
4	696
4	196
4	200
4	1228
4	204
4	723
4	223
4	228
4	229
4	755
4	249
4	763
4	622
4	259
4	260
4	270
4	789
4	793
4	809
4	812
4	313
4	329
4	842
4	825
4	862
4	351
4	369
4	371
4	893
4	405
4	408
4	415
4	930
4	420
4	434
4	975
4	977
4	981
4	1001
4	1002
4	509
4	1023
5	939
5	517
5	737
5	1045
5	1048
5	25
5	26
5	27
5	28
5	29
5	31
5	32
5	33
5	34
5	35
5	1060
5	38
5	39
5	40
5	41
5	42
5	43
5	45
5	46
5	49
5	51
5	52
5	55
5	57
5	1082
5	59
5	60
5	1086
5	1087
5	577
5	66
5	67
5	68
5	70
5	71
5	72
5	74
5	76
5	82
5	1107
5	85
5	697
5	601
5	93
5	100
5	1126
5	103
5	104
5	617
5	583
5	615
5	957
5	627
5	631
5	634
5	123
5	644
5	1157
5	138
5	143
5	660
5	150
5	1176
5	157
5	1182
5	160
5	162
5	165
5	1052
5	171
5	1197
5	1200
5	178
5	691
5	182
5	695
5	185
5	188
5	1214
5	1216
5	193
5	1220
5	198
5	1223
5	546
5	207
5	721
5	1081
5	726
5	733
5	225
5	738
5	227
5	551
5	237
5	241
5	244
5	245
5	1014
5	762
5	253
5	255
5	256
5	257
5	773
5	780
5	271
5	277
5	793
5	284
5	292
5	293
5	295
5	310
5	905
5	312
5	318
5	837
5	838
5	327
5	330
5	334
5	336
5	853
5	343
5	655
5	557
5	1222
5	356
5	363
5	1069
5	367
5	880
5	381
5	389
5	391
5	393
5	912
5	579
5	409
5	923
5	927
5	416
5	1094
5	427
5	940
5	429
5	945
5	440
5	445
5	449
5	965
5	1100
5	971
5	978
5	983
5	475
5	478
5	991
5	996
5	998
5	999
5	493
5	1010
5	502
5	506
6	513
6	1031
6	25
6	26
6	27
6	28
6	29
6	31
6	32
6	33
6	34
6	35
6	37
6	38
6	40
6	41
6	43
6	46
6	47
6	49
6	50
6	54
6	56
6	57
6	60
6	1086
6	64
6	1094
6	71
6	73
6	587
6	78
6	79
6	593
6	83
6	84
6	86
6	612
6	102
6	105
6	1134
6	111
6	1141
6	1144
6	639
6	960
6	131
6	133
6	134
6	137
6	140
6	653
6	146
6	659
6	660
6	156
6	672
6	162
6	539
6	168
6	1194
6	1199
6	687
6	691
6	1212
6	707
6	197
6	1224
6	714
6	206
6	207
6	215
6	226
6	231
6	237
6	243
6	249
6	262
6	1153
6	280
6	283
6	816
6	808
6	813
6	304
6	829
6	318
6	321
6	841
6	331
6	845
6	337
6	569
6	366
6	880
6	374
6	898
6	388
6	833
6	906
6	397
6	401
6	407
6	417
6	437
6	950
6	448
6	461
6	978
6	468
6	983
6	485
6	1014
7	1025
7	516
7	1029
7	1039
7	535
7	25
7	26
7	27
7	28
7	29
7	30
7	31
7	32
7	34
7	35
7	37
7	38
7	40
7	41
7	1066
7	43
7	44
7	48
7	49
7	50
7	52
7	63
7	64
7	70
7	72
7	585
7	587
7	79
7	593
7	82
7	84
7	85
7	86
7	89
7	92
7	93
7	1121
7	610
7	611
7	1129
7	114
7	119
7	122
7	123
7	125
7	1150
7	1151
7	1153
7	134
7	1163
7	656
7	661
7	1175
7	665
7	1178
7	669
7	158
7	159
7	163
7	166
7	172
7	626
7	178
7	1210
7	700
7	189
7	190
7	196
7	198
7	1224
7	715
7	717
7	212
7	727
7	221
7	978
7	238
7	240
7	241
7	247
7	264
7	1068
7	270
7	786
7	276
7	281
7	282
7	810
7	562
7	814
7	815
7	304
7	833
7	324
7	325
7	859
7	357
7	874
7	877
7	880
7	369
7	889
7	390
7	393
7	407
7	409
7	410
7	926
7	927
7	425
7	1010
7	435
7	73
7	1183
7	445
7	464
7	466
7	470
7	476
7	486
7	494
7	498
8	1029
8	1196
8	522
8	685
8	25
8	26
8	27
8	29
8	30
8	31
8	32
8	33
8	34
8	35
8	36
8	38
8	39
8	41
8	42
8	43
8	44
8	45
8	47
8	49
8	54
8	62
8	65
8	66
8	581
8	72
8	76
8	78
8	1103
8	1104
8	81
8	83
8	86
8	88
8	90
8	92
8	96
8	609
8	98
8	1125
8	103
8	1128
8	107
8	108
8	1137
8	114
8	638
8	127
8	643
8	644
8	646
8	135
8	1057
8	1163
8	145
8	153
8	668
8	1184
8	165
8	167
8	169
8	172
8	173
8	688
8	692
8	698
8	705
8	706
8	196
8	199
8	722
8	212
8	213
8	214
8	218
8	737
8	740
8	234
8	751
8	240
8	758
8	248
8	761
8	554
8	254
8	258
8	1067
8	726
8	1068
8	268
8	277
8	292
8	295
8	808
8	810
8	813
8	822
8	826
8	323
8	908
8	854
8	349
8	864
8	353
8	362
8	371
8	372
8	375
8	889
8	379
8	746
8	898
8	387
8	773
8	391
8	396
8	408
8	921
8	417
8	933
8	426
8	431
8	948
8	437
8	439
8	965
8	588
8	545
8	462
8	464
8	981
8	472
8	985
8	484
8	1056
8	489
8	490
8	1005
8	501
8	502
8	1021
9	514
9	769
9	1036
9	527
9	528
9	529
9	530
9	531
9	25
9	26
9	27
9	28
9	29
9	30
9	31
9	32
9	33
9	35
9	36
9	549
9	38
9	39
9	552
9	41
9	1031
9	556
9	1069
9	50
9	51
9	54
9	1079
9	58
9	61
9	1086
9	579
9	580
9	581
9	71
9	73
9	76
9	79
9	80
9	81
9	86
9	94
9	96
9	98
9	611
9	1041
9	1042
9	113
9	117
9	118
9	125
9	126
9	1151
9	128
9	642
9	645
9	1158
9	650
9	1163
9	143
9	144
9	149
9	667
9	1185
9	539
9	164
9	165
9	169
9	1194
9	1200
9	178
9	180
9	542
9	182
9	1208
9	698
9	188
9	705
9	196
9	630
9	200
9	713
9	214
9	548
9	220
9	230
9	747
9	751
9	240
9	638
9	1065
9	252
9	253
9	767
9	256
9	257
9	261
9	263
9	266
9	271
9	796
9	1202
9	309
9	310
9	311
9	835
9	837
9	331
9	335
9	849
9	340
9	341
9	857
9	861
9	862
9	353
9	363
9	885
9	891
9	380
9	393
9	909
9	400
9	405
9	410
9	1179
9	933
9	422
9	424
9	427
9	950
9	965
9	973
9	466
9	471
9	985
9	480
9	764
9	1003
9	765
9	1010
9	1017
10	683
10	518
10	775
10	266
10	810
10	677
10	968
10	789
10	921
10	152
10	25
10	26
10	27
10	156
10	29
10	30
