0	311
0	130
0	772
0	1029
0	1158
0	1181
0	650
0	652
0	173
0	144
0	145
0	147
0	1173
0	662
0	410
0	25
0	26
0	27
0	28
0	29
0	158
0	31
0	33
0	34
0	291
0	36
0	838
0	40
0	796
0	42
0	43
0	45
0	669
0	49
0	434
0	819
0	55
0	952
0	58
0	316
0	701
0	190
0	831
0	1088
0	68
0	70
0	801
0	75
0	76
0	208
0	209
0	722
0	468
0	217
0	859
0	479
0	992
0	272
0	226
0	763
0	356
0	1128
0	233
0	490
0	850
0	621
0	110
0	624
0	424
0	242
0	883
0	1012
0	1214
0	1142
0	375
0	632
0	251
0	1066
1	1025
1	514
1	1074
1	1057
1	25
1	26
1	27
1	28
1	29
1	30
1	31
1	32
1	33
1	34
1	35
1	36
1	1062
1	39
1	40
1	42
1	1068
1	45
1	50
1	57
1	1127
1	60
1	61
1	62
1	63
1	65
1	580
1	69
1	70
1	74
1	75
1	85
1	86
1	88
1	97
1	103
1	104
1	105
1	107
1	624
1	628
1	118
1	119
1	123
1	124
1	125
1	639
1	705
1	136
1	137
1	650
1	1164
1	1169
1	1170
1	154
1	1179
1	158
1	159
1	1188
1	166
1	168
1	682
1	683
1	173
1	174
1	687
1	1206
1	969
1	543
1	1213
1	193
1	197
1	199
1	718
1	212
1	213
1	218
1	739
1	747
1	725
1	271
1	281
1	282
1	817
1	297
1	299
1	818
1	303
1	648
1	709
1	828
1	323
1	325
1	333
1	337
1	339
1	861
1	872
1	575
1	383
1	394
1	909
1	398
1	912
1	404
1	406
1	411
1	419
1	425
1	443
1	956
1	448
1	450
1	964
1	966
1	457
1	972
1	980
1	983
1	473
1	991
1	992
1	503
1	1020
2	515
2	1038
2	528
2	535
2	25
2	26
2	27
2	28
2	29
2	30
2	31
2	34
2	35
2	38
2	39
2	45
2	47
2	560
2	49
2	53
2	54
2	56
2	58
2	1083
2	1084
2	61
2	63
2	64
2	1093
2	70
2	1095
2	72
2	75
2	590
2	1103
2	83
2	86
2	91
2	94
2	99
2	628
2	119
2	130
2	1217
2	178
2	1204
2	693
2	705
2	1218
2	210
2	215
2	732
2	734
2	245
2	258
2	786
2	48
2	300
2	815
2	306
2	312
2	315
2	830
2	1077
2	348
2	862
2	353
2	355
2	884
2	885
2	377
2	378
2	893
2	397
2	398
2	405
2	407
2	412
2	926
2	415
2	950
2	447
2	458
2	972
2	461
2	1008
2	499
2	504
3	512
3	1027
3	522
3	1035
3	527
3	1046
3	25
3	26
3	27
3	28
3	29
3	30
3	31
3	33
3	34
3	36
3	37
3	38
3	40
3	43
3	44
3	45
3	46
3	1072
3	1073
3	50
