0	1131
0	1156
0	645
0	393
0	781
0	1039
0	402
0	1171
0	537
0	994
0	25
0	26
0	303
0	28
0	29
0	30
0	31
0	33
0	37
0	166
0	42
0	171
0	685
0	1070
0	47
0	689
0	286
0	569
0	186
0	926
0	319
0	64
0	963
0	68
0	69
0	205
0	825
0	732
0	954
0	482
0	1199
0	103
0	107
0	114
0	500
0	246
0	247
0	1144
0	892
0	381
0	510
1	1030
1	1034
1	1035
1	524
1	1037
1	529
1	532
1	25
1	26
1	27
1	28
1	29
1	30
1	33
1	34
1	35
1	548
1	37
1	40
1	41
1	561
1	50
1	51
1	52
1	54
1	55
1	56
1	61
1	693
1	576
1	70
1	865
1	72
1	586
1	75
1	76
1	81
1	595
1	1108
1	86
1	88
1	604
1	93
1	94
1	614
1	103
1	600
1	615
1	1133
1	630
1	119
1	643
1	132
1	645
1	1159
1	1164
1	1165
1	654
1	658
1	1174
1	1096
1	156
1	1181
1	1182
1	159
1	164
1	165
1	1193
1	858
1	541
1	181
1	698
1	1212
1	702
1	705
1	204
1	213
1	217
1	731
1	221
1	549
1	738
1	227
1	238
1	246
1	251
1	766
1	256
1	261
1	264
1	265
1	266
1	780
1	272
1	282
1	799
1	49
1	808
1	1075
1	310
1	314
1	846
1	848
1	739
1	341
1	346
1	862
1	352
1	353
1	355
1	872
1	876
1	370
1	374
1	386
1	910
1	401
1	750
1	920
1	414
1	1094
1	431
1	584
1	435
1	442
1	74
1	457
1	971
1	979
1	1210
1	471
1	476
1	991
1	482
1	996
1	496
1	503
1	507
2	1027
2	1038
2	1041
2	25
2	26
2	27
2	28
2	30
2	31
2	33
2	34
2	36
2	37
2	41
2	42
2	45
2	48
2	49
2	50
2	51
2	53
2	57
2	1082
2	59
2	61
2	65
2	1092
2	70
2	1097
2	74
2	79
2	81
2	83
2	86
2	87
2	91
2	607
2	97
2	616
2	1130
2	107
2	110
2	623
2	114
2	787
2	117
2	122
2	1147
2	127
2	129
2	130
2	619
2	132
2	135
2	139
2	140
2	142
2	1168
2	659
2	150
2	151
2	152
2	156
2	1221
2	673
2	164
2	679
2	170
2	688
2	689
2	693
2	1206
2	1208
2	185
2	1212
2	190
2	197
2	1228
2	220
2	222
2	738
2	229
2	231
2	233
2	750
2	247
2	253
2	946
2	258
2	642
2	273
2	786
2	643
2	278
2	284
2	560
2	805
2	806
2	303
2	816
2	307
2	314
2	326
2	327
2	329
2	850
2	852
2	348
2	350
2	354
2	868
2	872
2	375
2	892
2	898
2	388
2	908
2	402
2	915
2	406
2	920
2	413
2	417
2	422
2	935
2	431
2	434
2	438
2	450
2	1209
2	492
2	1009
2	499
2	505
2	508
3	1025
3	517
3	1030
3	523
3	524
3	1228
3	1045
3	1047
3	536
3	25
3	26
3	27
3	29
3	30
3	31
3	32
3	33
3	34
3	35
3	37
3	38
3	39
3	1064
3	45
3	48
3	50
3	563
3	52
3	55
3	57
3	786
3	62
3	1205
3	64
3	68
3	581
3	583
3	72
3	74
3	951
3	1221
3	77
3	79
3	592
3	85
3	598
3	868
3	95
3	1123
3	103
3	106
3	107
3	108
3	109
3	112
3	116
3	119
3	633
3	124
3	125
3	134
3	135
3	138
3	139
3	1166
3	143
3	145
3	146
3	659
3	148
3	151
3	157
3	159
3	162
3	163
3	677
3	679
3	168
3	170
3	171
3	173
3	807
3	178
3	180
3	693
3	1140
3	188
3	194
3	708
3	197
3	711
3	716
3	204
3	206
3	208
3	726
3	728
3	223
3	720
3	738
3	228
3	231
3	744
3	233
3	235
3	637
3	240
3	243
3	244
3	757
3	810
3	259
3	537
3	262
3	264
3	782
3	273
3	274
3	281
3	797
3	538
3	803
3	292
3	295
3	296
3	298
3	299
3	562
3	308
3	310
3	313
3	943
3	735
3	650
3	318
3	319
3	322
3	835
3	327
3	908
3	338
3	851
3	345
3	866
3	356
3	657
3	876
3	878
3	574
3	377
3	379
3	380
3	387
3	390
3	396
3	405
3	580
3	931
3	421
3	934
3	423
3	942
3	431
3	944
3	948
3	439
3	443
3	445
3	448
3	455
3	970
3	975
3	465
3	978
3	980
3	481
3	485
3	486
3	488
3	1002
3	850
3	1007
3	499
3	501
3	1201
3	510
4	1195
4	516
4	519
4	520
4	528
4	1041
4	546
4	532
4	534
4	25
4	26
4	27
4	28
4	29
4	30
4	31
4	32
4	33
4	34
4	35
4	36
4	37
4	39
4	40
4	41
4	42
4	46
4	47
4	51
4	52
4	53
4	56
4	58
4	59
4	60
4	61
4	64
4	65
4	69
4	70
4	71
4	74
4	79
4	1105
4	84
4	87
4	605
4	96
4	611
4	102
4	105
4	618
4	1133
4	111
4	624
4	114
4	1043
4	117
4	1144
4	122
4	125
4	126
4	1151
4	128
4	1153
4	1154
4	1156
4	138
4	140
4	141
4	659
4	153
4	1185
4	166
4	170
4	683
4	173
4	1053
4	177
4	179
4	180
4	693
4	185
4	187
4	192
4	544
4	707
4	709
4	972
4	202
4	205
4	210
4	242
4	250
4	254
4	256
4	769
4	770
4	772
4	778
4	267
4	782
4	783
4	281
4	795
4	798
4	292
4	810
4	1077
4	832
4	324
4	840
4	845
4	850
4	339
4	341
4	854
4	364
4	882
4	378
4	381
4	896
4	906
4	395
4	911
4	914
4	403
4	410
4	412
4	419
4	422
4	425
4	939
4	431
4	948
4	543
4	958
4	959
4	962
4	456
4	459
4	460
4	462
4	975
4	479
4	1003
4	1007
4	498
5	512
5	1030
5	519
5	1032
5	533
5	25
5	26
5	27
5	28
5	29
5	30
5	32
5	34
5	35
5	36
5	37
5	40
5	41
5	45
5	46
5	559
5	49
5	1074
5	51
5	52
5	53
5	54
5	55
5	56
5	57
5	1083
5	769
5	62
5	63
5	65
5	66
5	579
5	1092
5	865
5	75
5	77
5	595
5	84
5	88
5	91
5	106
5	109
5	113
5	114
5	121
5	123
5	126
5	128
5	131
5	134
5	138
5	143
5	1170
5	149
5	666
5	879
5	156
5	160
5	161
5	676
5	174
5	175
5	179
5	1207
5	1209
5	708
5	199
5	201
5	722
5	732
5	738
5	740
5	231
5	236
5	1150
5	750
5	239
5	1064
5	245
5	257
5	774
5	787
5	800
5	801
5	290
5	836
5	335
5	336
5	849
5	339
5	343
5	353
5	874
5	366
5	367
5	371
5	574
5	1087
5	382
5	384
5	385
5	391
5	748
5	751
5	420
5	1180
5	941
5	434
5	672
5	1099
5	969
5	971
5	460
5	464
5	473
5	477
5	1003
5	495
5	1022
6	514
6	519
6	940
6	25
6	26
6	27
6	28
6	29
6	30
6	31
6	32
6	33
6	38
6	40
6	41
6	43
6	44
6	46
6	47
6	51
6	57
6	59
6	64
6	69
6	70
6	71
6	584
6	586
6	75
6	79
6	94
6	609
6	1125
6	112
6	1137
6	119
6	123
6	124
6	1151
6	1164
6	143
6	147
6	668
6	161
6	162
6	165
6	170
6	711
6	177
6	182
6	187
6	700
6	192
6	544
6	194
6	196
6	199
6	203
6	204
6	720
6	211
6	726
6	218
6	233
6	240
6	241
6	756
6	247
6	250
6	262
6	263
6	780
6	283
6	284
6	287
6	829
6	318
6	319
6	835
6	853
6	348
6	361
6	362
6	885
6	385
6	390
6	408
6	921
6	924
6	413
6	416
6	936
6	937
6	426
6	428
6	430
6	944
6	954
6	1098
6	959
6	1055
6	982
6	472
6	1056
6	492
6	496
6	497
6	504
6	505
6	938
6	1023
7	130
7	131
7	1029
7	390
7	855
7	270
7	145
7	427
7	1096
7	25
7	26
7	27
7	412
7	29
7	286
7	31
7	32
7	35
7	676
7	39
7	41
7	42
7	43
7	939
7	177
7	178
7	499
7	52
7	53
7	283
7	308
7	58
7	316
7	654
7	1141
7	718
7	782
7	910
7	200
7	201
7	204
7	334
7	335
7	594
7	1067
7	597
7	215
7	88
7	729
7	1114
7	314
7	476
7	93
7	862
7	945
7	229
7	488
7	444
7	234
7	235
7	495
7	240
7	115
7	894
7	856
7	119
7	126
8	1027
8	537
8	26
8	27
8	28
8	29
8	30
8	31
8	32
8	33
8	34
8	35
8	37
8	38
8	41
8	554
8	1067
8	44
8	45
8	46
8	47
8	48
8	50
8	54
8	55
8	56
8	59
8	61
8	63
8	577
8	67
8	68
8	73
8	587
8	589
8	79
8	84
8	89
8	602
8	607
8	1121
8	1128
8	111
8	1137
8	115
8	1141
8	633
8	123
8	130
8	653
8	142
8	90
8	25
8	152
8	161
8	539
8	1052
8	171
8	541
8	176
8	690
8	188
8	1215
8	704
8	200
8	1227
8	216
8	223
8	228
8	741
8	742
8	234
8	235
8	750
8	243
8	245
8	247
8	251
8	253
8	778
8	780
8	283
8	796
8	291
8	294
8	296
8	302
8	815
8	310
8	312
8	313
8	320
8	833
8	331
8	339
8	343
8	740
8	912
8	364
8	369
8	379
8	382
8	1087
8	400
8	914
8	409
8	414
8	929
8	938
8	429
8	944
8	585
8	972
8	976
8	984
8	989
8	492
8	596
8	508
9	516
9	133
9	1036
9	142
9	527
9	786
9	275
9	918
9	280
9	25
9	26
9	27
9	28
9	29
9	158
9	31
9	32
9	33
9	34
9	35
9	862
9	677
9	38
9	167
9	40
9	297
9	42
9	43
9	556
9	685
9	175
9	688
9	179
9	564
9	53
9	55
9	244
9	186
9	59
9	60
9	970
9	62
9	309
9	1090
9	1091
9	71
9	73
9	74
9	587
9	974
9	598
9	505
9	538
9	217
9	474
9	347
9	92
9	349
9	350
9	863
9	96
9	830
9	294
9	103
9	360
9	941
9	497
9	116
9	446
9	1144
9	249
9	1095
9	893
10	588
10	448
10	387
10	388
10	389
10	513
10	665
10	1145
10	215
10	780
10	435
10	640
10	792
10	1170
10	147
10	1211
10	754
10	663
10	408
10	25
10	26
10	27
10	28
10	29
10	30
10	837
10	32
10	34
10	36
10	37
10	1024
10	168
10	554
10	519
10	429
10	48
10	775
10	179
10	564
10	693
10	311
10	441
10	1225
10	699
10	60
10	296
10	64
10	736
10	69
10	585
10	202
10	75
10	76
10	79
10	209
10	84
10	597
10	1110
10	87
10	755
10	463
10	1116
10	477
10	222
10	735
10	627
10	99
10	230
10	721
10	232
10	363
10	238
10	111
10	112
10	113
10	370
10	599
10	116
10	805
10	680
10	340
10	1019
10	1149
10	254
11	519
11	1037
11	1047
11	25
11	26
11	27
11	28
11	30
11	31
11	33
11	34
11	35
11	36
11	39
11	42
11	46
11	47
11	49
11	52
11	57
11	61
11	574
11	64
11	65
11	1093
11	582
11	71
11	585
11	587
11	78
11	79
11	1108
11	91
11	92
11	100
11	104
11	113
11	115
11	1140
11	119
11	635
11	129
11	1158
11	136
11	876
11	138
11	651
11	655
11	145
11	149
11	663
11	156
11	157
11	1183
11	539
11	167
11	171
11	173
11	687
11	178
11	542
11	183
11	1055
11	189
11	703
11	1216
11	1224
11	203
11	802
11	207
11	209
11	1115
11	221
11	123
11	228
11	231
11	1063
11	751
11	244
11	247
11	1066
11	254
11	260
11	271
11	784
11	785
11	276
11	538
11	809
11	298
11	305
11	311
11	827
11	828
11	319
11	324
11	837
11	333
11	851
11	852
11	353
11	358
11	364
11	882
11	884
11	900
11	916
11	411
11	420
11	424
11	426
11	939
11	430
11	959
11	453
11	968
11	969
11	458
11	981
11	485
11	998
11	492
11	498
12	1027
12	518
12	25
12	26
12	27
12	28
12	29
12	30
12	33
12	34
12	35
12	36
12	549
12	38
12	42
12	43
12	44
12	46
